address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"105 ERIC ST, COTTESLOE",RES,Non Strata,340000,1996-03-30,N,710.673
"49 LYONS ST, COTTESLOE",RES,Vacant,340000,1995-05-04,N,685.436
"557 STIRLING HWY, COTTESLOE",COM,Non Strata,340000,2001-05-04,N,285.809
"121 CURTIN AV, COTTESLOE",RES,Non Strata,340000,2000-12-23,N,491
"47 LYONS ST, COTTESLOE",RES,Vacant,338000,1996-02-24,N,685.436
"20 PERTH ST, COTTESLOE",RES,Vacant,335000,2001-06-15,N,280.728
"83 NAPIER ST, COTTESLOE",RES,Non Strata,333000,1997-06-06,N,642.438
"24 ALBION ST, COTTESLOE",RES,Non Strata,330500,2000-02-03,Y,362
"24 ALBION ST, COTTESLOE",RES,Non Strata,330500,2000-02-03,Y,2
"49 MARGARET ST, COTTESLOE",RES,Non Strata,330000,1997-05-29,N,364.217
"28 HAWKSTONE ST, COTTESLOE",RES,Vacant,330000,1996-09-04,N,888
"78 NAPIER ST, COTTESLOE",RES,Non Strata,330000,1997-04-21,N,278.199
"17 CURTIN AV, COTTESLOE",RES,Vacant,328000,1994-05-24,N,334
"48 ERIC ST, COTTESLOE",RES,Non Strata,325000,1997-02-08,N,609
"31 ELIZABETH ST, COTTESLOE",RES,Non Strata,325000,1989-03-23,N,968.716
"6 HAWKSTONE ST, COTTESLOE",RES,Vacant,325000,1995-04-09,N,363
"46 KATHLEEN ST, COTTESLOE",RES,Non Strata,322500,1995-10-06,N,574.148
"103 CURTIN AV, COTTESLOE",RES,Non Strata,322000,1998-04-09,Y,159
"87 GRANT ST, COTTESLOE",RES,Non Strata,320000,1996-02-18,N,683
"81 CURTIN AV, COTTESLOE",RES,Non Strata,320000,1998-01-08,N,736
"4 SALISBURY ST, COTTESLOE",RES,Strata,319000,2019-03-11,N,462
"34 DEANE ST, COTTESLOE",RES,Non Strata,318000,1989-09-07,N,569.089
"54 HAWKSTONE ST, COTTESLOE",RES,Non Strata,316000,1995-12-17,N,556
"75 HAWKSTONE ST, COTTESLOE",RES,Non Strata,315000,1995-07-31,N,526.05
"91 GRANT ST, COTTESLOE",RES,Non Strata,312500,1996-11-20,N,683
"52 ERIC ST, COTTESLOE",RES,Non Strata,310000,1995-11-11,N,672
"10/232 MARINE PDE, COTTESLOE",RES,Strata,310000,2023-02-17,N,728
"8 BRIGHTON ST, COTTESLOE",RES,Vacant,310000,1996-06-11,N,667
"22 LYONS ST, COTTESLOE",RES,Non Strata,310000,1995-01-19,N,721
"2 BOREHAM ST, COTTESLOE",RES,Vacant,310000,2003-03-25,N,484
"6 BROOME ST, COTTESLOE",RES,Non Strata,310000,1998-03-27,N,615
"2/92 FORREST ST, COTTESLOE",COM,Strata,308000,2021-04-07,N,506
"267 CURTIN AV, COTTESLOE",RES,Non Strata,307500,1998-12-15,N,606.98
"89 ERIC ST, COTTESLOE",RES,Non Strata,306500,1999-01-15,N,708.144
"19 KATHLEEN ST, COTTESLOE",RES,Non Strata,305200,1994-01-22,N,462.859
"4 HAINING AV, COTTESLOE",RES,Non Strata,305000,1992-03-14,N,902.883
"293 CURTIN AV, COTTESLOE",RES,Non Strata,305000,2000-03-24,N,589
"13 PERTH ST, COTTESLOE",RES,Non Strata,305000,1998-11-14,N,278.199
"42 RAILWAY ST, COTTESLOE",RES,Non Strata,305000,2001-08-17,N,331
"11 WEBB ST, COTTESLOE",RES,Non Strata,302500,1990-04-11,N,678
"34 BRIGHTON ST, COTTESLOE",RES,Non Strata,300000,1993-01-22,N,644.968
"286 MARMION ST, COTTESLOE",RES,Non Strata,300000,1994-08-31,N,589.277
"57 FORREST ST, COTTESLOE",RES,Vacant,300000,2000-01-31,N,763.844
"1/22 AVONMORE TCE, COTTESLOE",RES,Strata,300000,2020-02-06,N,2061.367
"21 PERTH ST, COTTESLOE",RES,Non Strata,299250,1993-08-01,N,278.199
"61 ERIC ST, COTTESLOE",RES,Vacant,296000,1996-02-10,N,814.365
"289 CURTIN AV, COTTESLOE",RES,Non Strata,295000,2001-06-01,N,596
"84 GRANT ST, COTTESLOE",RES,Non Strata,295000,1996-12-08,N,508.386
"71 JOHN ST, COTTESLOE",RES,Non Strata,295000,1992-12-02,N,632.321
"5/589 STIRLING HWY, COTTESLOE",COM,Strata,295000,2022-06-28,N,1573
"23 ELIZABETH ST, COTTESLOE",RES,Non Strata,290000,1991-03-23,N,748.609
"14 KATHLEEN ST, COTTESLOE",RES,Vacant,290000,1994-11-05,N,490.681
"255 MARMION ST, COTTESLOE",RES,Non Strata,290000,1991-05-07,N,911
"53 NAPIER ST, COTTESLOE",RES,Non Strata,290000,1993-09-03,N,665
"9 KATHLEEN ST, COTTESLOE",RES,Non Strata,285000,1993-12-18,N,462.859
"11 B HAWKSTONE ST, COTTESLOE",RES,Strata,285000,1993-11-22,N,251
"11 A LOMA ST, COTTESLOE",RES,Non Strata,285000,1991-07-24,N,655.085
"31 D CURTIN AV, COTTESLOE",RES,Non Strata,285000,1996-04-02,Y,303
"31 CURTIN AV, COTTESLOE",RES,Non Strata,285000,1996-04-02,Y,2
"8 EDWARD ST, COTTESLOE",RES,Vacant,284000,1996-02-26,N,708
"8 MARGARET ST, COTTESLOE",RES,Non Strata,284000,1989-07-22,N,490.681
"7 JOINERY WAY, COTTESLOE",RES,Vacant,280000,2000-04-19,N,374
"31 GRANT ST, COTTESLOE",RES,Non Strata,280000,1992-02-10,N,706
"6 A GADSDON ST, COTTESLOE",RES,Vacant,280000,1995-12-04,N,270
"19 FLORENCE ST, COTTESLOE",RES,Non Strata,280000,1990-11-19,N,567
"28 A JARRAD ST, COTTESLOE",RES,Vacant,280000,2001-11-06,N,370
"9 ACKLAND WAY, COTTESLOE",RES,Non Strata,279000,1990-08-30,N,685.436
"19 MARGARET ST, COTTESLOE",RES,Non Strata,277500,1993-08-17,N,470.447
"6 SALISBURY ST, COTTESLOE",RES,Non Strata,277000,1992-08-03,N,1011.714
"14 A ALBION ST, COTTESLOE",RES,Strata,277000,1999-04-08,N,682
"475 STIRLING HWY, COTTESLOE",RES,Non Strata,275000,2000-08-24,N,602
"4 CLIVE RD, COTTESLOE",RES,Non Strata,275000,1995-08-09,N,966
"15 C BEACH ST, COTTESLOE",RES,Non Strata,272000,1988-09-05,Y,230
"15 BEACH ST, COTTESLOE",RES,Non Strata,272000,1988-09-05,Y,2
"30 BOREHAM ST, COTTESLOE",RES,Non Strata,270000,1993-08-16,N,710.673
"192 BROOME ST, COTTESLOE",RES,Non Strata,270000,1991-11-06,N,614.568
"11/86 FORREST ST, COTTESLOE",COM,Strata,270000,2020-11-25,N,869
"14 A MARINE PDE, COTTESLOE",RES,Non Strata,270000,1996-06-17,N,395
"1 LILLIAN ST, COTTESLOE",RES,Non Strata,267500,1994-11-29,N,400
"337 MARMION ST, COTTESLOE",RES,Non Strata,265000,1992-07-28,N,685.436
"12 KATHLEEN ST, COTTESLOE",RES,Non Strata,265000,1994-01-17,N,490.681
"12 GERALDINE ST, COTTESLOE",RES,Vacant,265000,1991-11-04,N,756.196
"6 CHAMBERLAIN ST, COTTESLOE",RES,Strata,265000,1993-07-07,N,561
"4 DALGETY ST, COTTESLOE",RES,Non Strata,265000,1995-01-10,N,460.33
"10 KNOWLES ST, COTTESLOE",RES,Non Strata,260000,1989-04-10,N,968.607
"6 KATHLEEN ST, COTTESLOE",RES,Non Strata,260000,1995-12-23,N,490.681
"33 DEANE ST, COTTESLOE",RES,Vacant,260000,1993-10-15,N,388
"22 BOREHAM ST, COTTESLOE",RES,Non Strata,258000,1995-04-06,N,710.673
"53 HAWKSTONE ST, COTTESLOE",RES,Non Strata,256000,1993-08-28,N,493.171
"55 LYONS ST, COTTESLOE",RES,Non Strata,255000,1991-01-22,N,685.436
"57 BRIGHTON ST, COTTESLOE",RES,Non Strata,252500,1993-01-23,N,647.497
"51 KATHLEEN ST, COTTESLOE",RES,Non Strata,250000,1990-01-10,N,566.56
"88 NAPIER ST, COTTESLOE",RES,Non Strata,250000,1989-02-12,Y,278.199
"88 NAPIER ST, COTTESLOE",RES,Non Strata,250000,1989-02-12,Y,278.199
"13 ALBION ST, COTTESLOE",RES,Strata,250000,1995-01-14,N,589
"595 STIRLING HWY, COTTESLOE",RES,Non Strata,250000,1995-09-19,Y,427.449
"597 STIRLING HWY, COTTESLOE",COM,Non Strata,250000,1995-09-19,Y,349.041
"22 STATION ST, COTTESLOE",RES,Vacant,250000,1993-04-14,N,404.686
"597 STIRLING HWY, COTTESLOE",COM,Non Strata,250000,1995-09-19,Y,288
"21 LEXCEN CL, COTTESLOE",RES,Non Strata,246500,1995-07-02,N,420
"4 LYONS ST, COTTESLOE",RES,Non Strata,244000,1991-09-05,Y,480.564
"27 CURTIN AV, COTTESLOE",RES,Non Strata,240000,1995-02-02,N,366
"15 LEXCEN CL, COTTESLOE",RES,Non Strata,240000,1993-06-27,N,420
"12 ALBION ST, COTTESLOE",RES,Non Strata,235000,1988-12-04,N,680.378
"42 LYONS ST, COTTESLOE",RES,Non Strata,233000,1993-06-01,N,644.968
"228 BROOME ST, COTTESLOE",RES,Non Strata,232000,1988-12-17,N,647.497
"20 BROOME ST, COTTESLOE",RES,Vacant,230000,1992-10-03,N,491
"9 FLORENCE ST, COTTESLOE",RES,Non Strata,228125,2015-10-16,N,809.307
"243 BROOME ST, COTTESLOE",RES,Non Strata,227500,1988-11-10,N,652.556
"47 MARGARET ST, COTTESLOE",RES,Non Strata,225000,1992-05-28,N,364.217
"11 C HAWKSTONE ST, COTTESLOE",RES,Strata,220000,1990-06-29,N,329
"49 FLORENCE ST, COTTESLOE",RES,Strata,220000,1996-06-27,N,479
"13 CURTIN AV, COTTESLOE",RES,Vacant,220000,1998-06-28,N,271
"111 CURTIN AV, COTTESLOE",RES,Non Strata,220000,1996-10-10,N,384
"33 BRIGHTON ST, COTTESLOE",RES,Non Strata,215000,1989-02-16,N,647.497
"8 ACKLAND WAY, COTTESLOE",RES,Non Strata,215000,1992-08-28,N,680.378
"13 BRIGHTON ST, COTTESLOE",RES,Non Strata,215000,1988-10-17,N,614.568
"36 NAPIER ST, COTTESLOE",RES,Non Strata,215000,1990-11-21,N,646
"91 CURTIN AV, COTTESLOE",RES,Non Strata,215000,1993-12-31,N,314
"19 LEXCEN CL, COTTESLOE",RES,Non Strata,211000,1991-04-21,N,420
"47 A HAWKSTONE ST, COTTESLOE",RES,Non Strata,210000,1990-04-07,N,493.171
"3/8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,208500,1998-06-09,N,634.8
"41 FLORENCE ST, COTTESLOE",RES,Non Strata,207000,1992-08-06,N,682.907
"26 A ALBION ST, COTTESLOE",RES,Non Strata,205000,1994-12-21,Y,364
"26 ALBION ST, COTTESLOE",RES,Non Strata,205000,1994-12-21,Y,2
"10 SALISBURY ST, COTTESLOE",RES,Non Strata,200000,1997-10-17,N,1011.714
"1/519 STIRLING HWY, COTTESLOE",COM,Strata,200000,1997-12-09,N,638
"40 GRANT ST, COTTESLOE",RES,Non Strata,197000,1988-08-09,N,617.146
"23 BRIGHTON ST, COTTESLOE",RES,Non Strata,196000,1992-01-16,N,614.568
"326 MARMION ST, COTTESLOE",RES,Non Strata,195000,1990-01-21,N,693.024
"54 A RAILWAY ST, COTTESLOE",RES,Non Strata,195000,1998-01-20,Y,86
"54 RAILWAY ST, COTTESLOE",RES,Non Strata,195000,1998-01-20,Y,263
"2 PERTH ST, COTTESLOE",RES,Non Strata,195000,1998-05-12,N,293.374
"86 MARINE PDE, COTTESLOE",RES,Non Strata,195000,1998-03-05,N,1912
"74 GRANT ST, COTTESLOE",RES,Non Strata,192500,1992-11-25,N,483.093
"7 FEDERAL ST, COTTESLOE",RES,Non Strata,190000,1991-08-27,N,617.146
"9 HENRY RD, COTTESLOE",RES,Non Strata,190000,1991-09-30,N,607.028
"43 BRIGHTON ST, COTTESLOE",RES,Non Strata,185000,1990-10-02,N,647.497
"2/8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,185000,1994-07-16,N,634.8
"1 EDWARD ST, COTTESLOE",RES,Non Strata,185000,1991-12-07,N,708.144
"30 RAILWAY ST, COTTESLOE",RES,Non Strata,185000,1995-03-01,N,472.976
"17 WARNHAM RD, COTTESLOE",RES,Non Strata,185000,1997-03-19,N,212
"42 HAWKSTONE ST, COTTESLOE",RES,Non Strata,184000,1991-11-23,N,556
"20 KATHLEEN ST, COTTESLOE",RES,Non Strata,183000,1991-05-22,N,490.681
"26 KATHLEEN ST, COTTESLOE",RES,Non Strata,181000,1989-06-14,N,490.681
"53 KATHLEEN ST, COTTESLOE",RES,Non Strata,180000,1991-10-10,N,566.56
"39 FLORENCE ST, COTTESLOE",RES,Non Strata,178000,1991-05-07,N,682.907
"5 BROOME ST, COTTESLOE",RES,Vacant,178000,1991-04-23,N,691
"1 GRIVER ST, COTTESLOE",RES,Vacant,175500,1989-09-11,N,612.087
"30 MCNAMARA WAY, COTTESLOE",RES,Vacant,175000,1996-08-27,N,368
"1 A MELVILLE ST, COTTESLOE",RES,Non Strata,175000,1989-04-06,N,584
"10 BURT ST, COTTESLOE",RES,Non Strata,174000,1991-10-31,N,652.556
"7 HENRY RD, COTTESLOE",RES,Non Strata,172500,1990-03-09,N,607.028
"238 A BROOME ST, COTTESLOE",RES,Strata,171000,1993-09-11,N,404
"8/9 OVERTON GDNS, COTTESLOE",RES,Non Strata,170000,1998-10-16,N,559
"346 MARMION ST, COTTESLOE",RES,Non Strata,170000,1988-07-20,N,574.148
"96 GRANT ST, COTTESLOE",RES,Non Strata,170000,1992-03-29,N,685.382
"21 PRINCES ST, COTTESLOE",RES,Non Strata,170000,1993-08-13,N,509
"84 NAPIER ST, COTTESLOE",RES,Non Strata,169000,1990-06-16,Y,278.199
"12 ERIC ST, COTTESLOE",RES,Strata,165000,2001-04-30,N,222
"4 KATHLEEN ST, COTTESLOE",RES,Vacant,165000,1991-03-19,N,490.681
"23 LYONS ST, COTTESLOE",RES,Non Strata,165000,1991-03-18,N,481
"103 CURTIN AV, COTTESLOE",RES,Non Strata,165000,1991-11-28,Y,314
"19 ROSSER ST, COTTESLOE",RES,Non Strata,162000,1990-09-15,N,445
"37 ALBION ST, COTTESLOE",RES,Strata,160000,1993-11-23,N,408
"40 NORTH ST, COTTESLOE",RES,Non Strata,158000,1990-05-17,N,756.256
"13 GRIVER ST, COTTESLOE",RES,Non Strata,155000,1990-09-17,N,490.681
"224 MARINE PDE, COTTESLOE",RES,Vacant,143711,2000-11-08,Y,364.217
"222 MARINE PDE, COTTESLOE",RES,Non Strata,143711,2000-11-08,Y,364.217
"24 OZONE PDE, COTTESLOE",RES,Vacant,140000,1994-12-23,N,655.085
"5/8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,135000,1991-08-15,Y,634.8
"14 A NORTH ST, COTTESLOE",RES,Strata,134500,1992-10-22,N,444
"32 RAILWAY ST, COTTESLOE",RES,Non Strata,116100,2002-11-25,N,541
"5/9 OVERTON GDNS, COTTESLOE",RES,Non Strata,111000,1994-01-28,Y,559
"6/8 HAMERSLEY ST, COTTESLOE",RES,Non Strata,110000,1990-01-13,N,634.8
"23 VERA ST, COTTESLOE",COM,Vacant,110000,1993-03-11,N,255
"94 FORREST ST, COTTESLOE",COM,Vacant,110000,1993-03-11,N,254
"7 A EILEEN ST, COTTESLOE",COM,Vacant,103000,1993-09-24,N,170
"7 EILEEN ST, COTTESLOE",COM,Vacant,103000,1993-09-24,N,170
"39 MARGARET ST, COTTESLOE",RES,Non Strata,100000,1990-01-24,N,364.217
"18 A PERTH ST, COTTESLOE",RES,Vacant,87000,1992-01-31,N,280.728
"2/9 OVERTON GDNS, COTTESLOE",RES,Non Strata,80000,1990-09-20,N,559
"5 PERTH ST, COTTESLOE",RES,Non Strata,80000,1991-12-18,N,420
"457 F STIRLING HWY, COTTESLOE",COM,Non Strata,69000,2001-01-22,N,69
"250 MARMION ST, COTTESLOE",RES,Non Strata,67500,1990-07-19,N,607.028
"24 MARGARET ST, COTTESLOE",RES,Non Strata,55000,1988-12-16,N,490.681
"493 STIRLING HWY, COTTESLOE",COM,Non Strata,45000,1982-05-31,N,708
"99 BROOME ST, COTTESLOE",RES,Non Strata,37500,2002-05-10,N,602
"15 A BARSDEN ST, COTTESLOE",RES,Non Strata,30769,1998-03-31,N,1036
"24 GIBNEY ST, COTTESLOE",RES,Non Strata,25000,1990-06-27,N,1028
"110 GRANT ST, COTTESLOE",RES,Non Strata,24500,1991-04-20,N,768.903
"41 JOHN ST, COTTESLOE",RES,Non Strata,18000,2005-06-27,N,634.851
"38 NAPOLEON ST, COTTESLOE",COM,Non Strata,13350,2003-04-16,Y,200
"38 F NAPOLEON ST, COTTESLOE",COM,Non Strata,13350,2003-04-16,Y,3
"1 B GADSDON ST, COTTESLOE",RES,Strata,13000,2018-06-14,N,500
"23 LOMA ST, COTTESLOE",RES,Strata,13000,2018-05-27,N,655
"22 NAPOLEON ST, COTTESLOE",COM,Non Strata,12600,2003-04-16,Y,187
"22 F NAPOLEON ST, COTTESLOE",COM,Non Strata,12600,2003-04-16,Y,3
"L85 AVONMORE TCE, COTTESLOE",RES,Vacant,12500,2016-10-24,N,162
"19 A SALVADO ST, COTTESLOE",RES,Strata,12000,2003-02-21,N,1153
"78 C MARINE PDE, COTTESLOE",RES,Strata,12000,2003-06-27,N,1214
"19 C SALVADO ST, COTTESLOE",RES,Strata,11000,2003-02-21,N,1153
"81 HAWKSTONE ST, COTTESLOE",RES,Non Strata,10500,2005-11-22,N,558.928
"224 MARINE PDE, COTTESLOE",RES,Vacant,10381,2000-11-08,N,364.217
"230 MARINE PDE, COTTESLOE",RES,Non Strata,10381,2000-10-31,N,364.217
"1 F AVONMORE TCE, COTTESLOE",RES,Vacant,10000,2000-12-07,N,438
"37 JARRAD ST, COTTESLOE",COM,Non Strata,9300,2006-07-03,Y,252.929
"571 STIRLING HWY, COTTESLOE",COM,Non Strata,9300,2006-07-03,Y,252
"99 B BROOME ST, COTTESLOE",RES,Non Strata,2200,1992-01-09,Y,73
"99 A BROOME ST, COTTESLOE",RES,Non Strata,2200,1992-01-09,Y,402
"38 JOHN ST, COTTESLOE",RES,Non Strata,2200,1992-01-09,Y,402
"63/L77 BROOME ST, COTTESLOE",RES,Vacant,50,2007-03-06,N,574.883
"4 A SALISBURY ST, COTTESLOE",RES,Strata,20,2007-05-15,N,551
"12 ELIZABETH ST, COTTESLOE",RES,Non Strata,20,2019-01-30,N,758.786
"6 DALGETY ST, COTTESLOE",RES,Non Strata,20,2023-04-12,N,564.031
"40 NAPOLEON ST, COTTESLOE",COM,Non Strata,20,2014-05-21,N,610.102
"16 OZONE PDE, COTTESLOE",RES,Non Strata,5,1994-01-28,N,675.319
